,y
22198,no
22199,no
22200,no
22201,no
22202,no
22203,no
22204,no
22205,no
22206,no
22207,no
22208,no
22209,no
22210,no
22211,no
22212,yes
22213,no
22214,no
22215,yes
22216,no
22217,no
22218,no
22219,no
22220,no
22221,no
22222,no
22223,no
22224,no
22225,no
22226,no
22227,no
22228,no
22229,no
22230,no
22231,no
22232,no
22233,no
22234,yes
22235,no
22236,no
22237,no
22238,no
22239,no
22240,no
22241,no
22242,no
22243,no
22244,no
22245,no
22246,no
22247,no
22248,no
22249,no
22250,no
22251,no
22252,no
22253,no
22254,no
22255,yes
22256,no
22257,no
22258,no
22259,no
22260,no
22261,no
22262,no
22263,no
22264,no
22265,no
22266,no
22267,yes
22268,no
22269,no
22270,no
22271,no
22272,no
22273,no
22274,no
22275,no
22276,no
22277,no
22278,yes
22279,no
22280,no
22281,no
22282,no
22283,no
22284,no
22285,no
22286,no
22287,no
22288,no
22289,no
22290,no
22291,no
22292,no
22293,no
22294,no
22295,no
22296,no
22297,no
22298,no
22299,no
22300,no
22301,no
22302,no
22303,no
22304,no
22305,no
22306,no
22307,no
22308,no
22309,no
22310,no
22311,no
22312,no
22313,no
22314,no
22315,no
22316,no
22317,no
22318,no
22319,no
22320,no
22321,no
22322,no
22323,no
22324,no
22325,no
22326,no
22327,no
22328,no
22329,no
22330,no
22331,no
22332,no
22333,no
22334,no
22335,yes
22336,no
22337,no
22338,no
22339,no
22340,no
22341,no
22342,no
22343,no
22344,no
22345,no
22346,no
22347,no
22348,no
22349,no
22350,no
22351,yes
22352,yes
22353,no
22354,yes
22355,no
22356,no
22357,no
22358,no
22359,no
22360,no
22361,no
22362,no
22363,yes
22364,no
22365,no
22366,no
22367,no
22368,no
22369,no
22370,no
22371,no
22372,no
22373,no
22374,no
22375,no
22376,no
22377,yes
22378,no
22379,no
22380,no
22381,no
22382,no
22383,no
22384,no
22385,no
22386,no
22387,no
22388,no
22389,no
22390,no
22391,no
22392,no
22393,no
22394,no
22395,no
22396,no
22397,no
22398,no
22399,no
22400,no
22401,no
22402,no
22403,no
22404,yes
22405,no
22406,no
22407,no
22408,no
22409,yes
22410,no
22411,no
22412,no
22413,no
22414,no
22415,no
22416,no
22417,no
22418,no
22419,no
22420,yes
22421,no
22422,no
22423,no
22424,no
22425,no
22426,no
22427,no
22428,no
22429,no
22430,no
22431,no
22432,no
22433,no
22434,no
22435,no
22436,no
22437,no
22438,no
22439,no
22440,no
22441,no
22442,no
22443,no
22444,no
22445,no
22446,no
22447,no
22448,no
22449,no
22450,no
22451,no
22452,yes
22453,no
22454,no
22455,no
22456,no
22457,no
22458,no
22459,no
22460,no
22461,no
22462,no
22463,no
22464,no
22465,yes
22466,no
22467,no
22468,no
22469,no
22470,no
22471,no
22472,no
22473,no
22474,no
22475,no
22476,no
22477,no
22478,no
22479,no
22480,no
22481,yes
22482,no
22483,no
22484,no
22485,no
22486,no
22487,no
22488,no
22489,no
22490,no
22491,no
22492,no
22493,no
22494,no
22495,no
22496,no
22497,no
22498,no
22499,no
22500,no
22501,no
22502,no
22503,no
22504,no
22505,no
22506,no
22507,no
22508,no
22509,no
22510,no
22511,no
22512,no
22513,no
22514,no
22515,no
22516,no
22517,no
22518,no
22519,no
22520,no
22521,no
22522,no
22523,no
22524,no
22525,no
22526,no
22527,no
22528,no
22529,no
22530,no
22531,no
22532,no
22533,yes
22534,no
22535,no
22536,no
22537,no
22538,no
22539,no
22540,no
22541,no
22542,no
22543,no
22544,no
22545,no
22546,no
22547,no
22548,no
22549,no
22550,no
22551,no
22552,no
22553,no
22554,no
22555,no
22556,no
22557,no
22558,no
22559,no
22560,no
22561,no
22562,no
22563,no
22564,no
22565,no
22566,no
22567,no
22568,no
22569,no
22570,no
22571,no
22572,no
22573,no
22574,no
22575,no
22576,no
22577,no
22578,no
22579,no
22580,no
22581,no
22582,no
22583,no
22584,no
22585,no
22586,no
22587,no
22588,no
22589,no
22590,no
22591,no
22592,no
22593,no
22594,no
22595,no
22596,no
22597,no
22598,no
22599,no
22600,no
22601,no
22602,no
22603,no
22604,no
22605,no
22606,no
22607,no
22608,no
22609,no
22610,no
22611,no
22612,no
22613,no
22614,no
22615,no
22616,no
22617,no
22618,no
22619,no
22620,no
22621,no
22622,no
22623,no
22624,no
22625,no
22626,no
22627,no
22628,no
22629,no
22630,no
22631,no
22632,no
22633,no
22634,no
22635,no
22636,no
22637,no
22638,no
22639,yes
22640,no
22641,no
22642,no
22643,no
22644,yes
22645,no
22646,no
22647,no
22648,no
22649,no
22650,yes
22651,no
22652,no
22653,no
22654,no
22655,no
22656,no
22657,no
22658,no
22659,no
22660,no
22661,no
22662,no
22663,no
22664,no
22665,no
22666,no
22667,no
22668,no
22669,no
22670,no
22671,no
22672,no
22673,no
22674,no
22675,no
22676,no
22677,no
22678,no
22679,yes
22680,no
22681,no
22682,no
22683,no
22684,no
22685,no
22686,no
22687,yes
22688,no
22689,no
22690,no
22691,no
22692,no
22693,no
22694,no
22695,no
22696,no
22697,no
22698,no
22699,no
22700,no
22701,no
22702,no
22703,no
22704,no
22705,no
22706,no
22707,no
22708,no
22709,no
22710,no
22711,no
22712,no
22713,no
22714,no
22715,no
22716,no
22717,no
22718,no
22719,no
22720,no
22721,yes
22722,no
22723,no
22724,no
22725,no
22726,no
22727,no
22728,no
22729,no
22730,no
22731,no
22732,no
22733,no
22734,no
22735,no
22736,no
22737,no
22738,no
22739,no
22740,no
22741,no
22742,yes
22743,no
22744,no
22745,no
22746,no
22747,no
22748,no
22749,no
22750,no
22751,no
22752,no
22753,no
22754,no
22755,no
22756,no
22757,no
22758,yes
22759,no
22760,no
22761,no
22762,no
22763,no
22764,no
22765,no
22766,no
22767,no
22768,no
22769,no
22770,no
22771,no
22772,no
22773,no
22774,no
22775,no
22776,no
22777,no
22778,no
22779,no
22780,no
22781,no
22782,no
22783,no
22784,no
22785,no
22786,no
22787,no
22788,no
22789,no
22790,no
22791,no
22792,no
22793,no
22794,no
22795,no
22796,no
22797,no
22798,no
22799,no
22800,no
22801,no
22802,no
22803,no
22804,no
22805,no
22806,no
22807,no
22808,no
22809,no
22810,no
22811,no
22812,no
22813,yes
22814,no
22815,no
22816,no
22817,no
22818,no
22819,no
22820,no
22821,no
22822,no
22823,no
22824,no
22825,no
22826,no
22827,no
22828,no
22829,no
22830,no
22831,no
22832,no
22833,no
22834,no
22835,no
22836,no
22837,no
22838,no
22839,no
22840,yes
22841,no
22842,no
22843,no
22844,yes
22845,no
22846,yes
22847,no
22848,no
22849,no
22850,no
22851,no
22852,no
22853,no
22854,no
22855,no
22856,no
22857,no
22858,no
22859,no
22860,no
22861,no
22862,no
22863,no
22864,no
22865,no
22866,no
22867,no
22868,no
22869,no
22870,no
22871,no
22872,no
22873,no
22874,no
22875,yes
22876,no
22877,no
22878,no
22879,no
22880,no
22881,no
22882,no
22883,no
22884,no
22885,no
22886,no
22887,no
22888,no
22889,no
22890,no
22891,no
22892,no
22893,no
22894,no
22895,no
22896,no
22897,no
22898,no
22899,no
22900,no
22901,no
22902,no
22903,no
22904,no
22905,no
22906,no
22907,yes
22908,no
22909,yes
22910,no
22911,no
22912,no
22913,no
22914,no
22915,no
22916,no
22917,no
22918,no
22919,no
22920,no
22921,no
22922,no
22923,yes
22924,no
22925,no
22926,yes
22927,no
22928,no
22929,no
22930,no
22931,no
22932,no
22933,no
22934,no
22935,no
22936,no
22937,no
22938,yes
22939,no
22940,no
22941,no
22942,no
22943,no
22944,no
22945,no
22946,no
22947,no
22948,no
22949,no
22950,no
22951,no
22952,no
22953,no
22954,no
22955,no
22956,no
22957,no
22958,no
22959,no
22960,no
22961,no
22962,no
22963,no
22964,no
22965,no
22966,no
22967,no
22968,no
22969,no
22970,no
22971,no
22972,no
22973,no
22974,no
22975,no
22976,no
22977,no
22978,no
22979,no
22980,no
22981,no
22982,no
22983,no
22984,no
22985,no
22986,no
22987,no
22988,no
22989,no
22990,no
22991,no
22992,no
22993,no
22994,no
22995,no
22996,no
22997,no
22998,no
22999,no
23000,no
23001,no
23002,no
23003,no
23004,no
23005,no
23006,no
23007,no
23008,no
23009,no
23010,no
23011,no
23012,no
23013,no
23014,no
23015,no
23016,no
23017,no
23018,no
23019,no
23020,no
23021,no
23022,no
23023,no
23024,no
23025,no
23026,no
23027,no
23028,no
23029,no
23030,no
23031,no
23032,no
23033,no
23034,no
23035,no
23036,no
23037,no
23038,no
23039,no
23040,no
23041,no
23042,no
23043,no
23044,no
23045,no
23046,no
23047,yes
23048,no
23049,no
23050,no
23051,no
23052,no
23053,no
23054,no
23055,no
23056,no
23057,no
23058,no
23059,no
23060,no
23061,no
23062,no
23063,no
23064,no
23065,no
23066,no
23067,no
23068,no
23069,yes
23070,no
23071,no
23072,yes
23073,no
23074,no
23075,no
23076,no
23077,no
23078,no
23079,no
23080,no
23081,no
23082,no
23083,no
23084,no
23085,no
23086,no
23087,no
23088,no
23089,no
23090,no
23091,no
23092,no
23093,no
23094,no
23095,no
23096,no
23097,no
23098,no
23099,no
23100,no
23101,no
23102,no
23103,no
23104,no
23105,no
23106,no
23107,no
23108,no
23109,no
23110,no
23111,no
23112,no
23113,no
23114,no
23115,no
23116,no
23117,no
23118,no
23119,no
23120,no
23121,no
23122,no
23123,no
23124,no
23125,no
23126,no
23127,no
23128,no
23129,no
23130,no
23131,no
23132,no
23133,no
23134,no
23135,no
23136,no
23137,no
23138,no
23139,no
23140,no
23141,no
23142,no
23143,no
23144,no
23145,no
23146,no
23147,no
23148,no
23149,yes
23150,no
23151,no
23152,no
23153,no
23154,no
23155,no
23156,no
23157,no
23158,no
23159,no
23160,no
23161,no
23162,no
23163,no
23164,no
23165,no
23166,no
23167,no
23168,no
23169,no
23170,no
23171,no
23172,no
23173,yes
23174,no
23175,no
23176,no
23177,no
23178,no
23179,no
23180,no
23181,yes
23182,no
23183,no
23184,no
23185,no
23186,no
23187,no
23188,no
23189,no
23190,no
23191,yes
23192,no
23193,no
23194,no
23195,no
23196,no
23197,no
23198,no
23199,no
23200,no
23201,no
23202,no
23203,no
23204,yes
23205,no
23206,no
23207,no
23208,no
23209,no
23210,yes
23211,no
23212,no
23213,no
23214,no
23215,no
23216,no
23217,no
23218,no
23219,no
23220,no
23221,yes
23222,no
23223,no
23224,no
23225,no
23226,no
23227,no
23228,no
23229,no
23230,no
23231,yes
23232,no
23233,no
23234,no
23235,no
23236,no
23237,no
23238,no
23239,no
23240,no
23241,no
23242,no
23243,no
23244,no
23245,no
23246,no
23247,no
23248,no
23249,no
23250,no
23251,no
23252,no
23253,no
23254,no
23255,no
23256,no
23257,no
23258,no
23259,no
23260,no
23261,no
23262,no
23263,yes
23264,no
23265,yes
23266,no
23267,no
23268,no
23269,no
23270,no
23271,no
23272,no
23273,no
23274,no
23275,no
23276,no
23277,no
23278,no
23279,no
23280,no
23281,no
23282,no
23283,no
23284,no
23285,no
23286,no
23287,no
23288,no
23289,no
23290,no
23291,no
23292,no
23293,no
23294,no
23295,no
23296,no
23297,no
23298,no
23299,no
23300,no
23301,no
23302,yes
23303,no
23304,no
23305,no
23306,no
23307,no
23308,no
23309,no
23310,no
23311,no
23312,no
23313,no
23314,no
23315,no
23316,no
23317,no
23318,no
23319,no
23320,no
23321,no
23322,no
23323,no
23324,no
23325,no
23326,no
23327,no
23328,no
23329,no
23330,no
23331,yes
23332,no
23333,no
23334,no
23335,no
23336,no
23337,no
23338,no
23339,no
23340,no
23341,no
23342,no
23343,no
23344,no
23345,no
23346,no
23347,no
23348,no
23349,no
23350,no
23351,no
23352,no
23353,no
23354,no
23355,no
23356,yes
23357,no
23358,no
23359,no
23360,no
23361,no
23362,no
23363,no
23364,no
23365,no
23366,no
23367,no
23368,no
23369,no
23370,no
23371,no
23372,no
23373,no
23374,no
23375,no
23376,no
23377,no
23378,no
23379,no
23380,no
23381,no
23382,no
23383,no
23384,no
23385,no
23386,no
23387,no
23388,no
23389,no
23390,no
23391,no
23392,no
23393,no
23394,no
23395,no
23396,no
23397,no
23398,no
23399,no
23400,no
23401,no
23402,no
23403,no
23404,no
23405,no
23406,no
23407,no
23408,no
23409,no
23410,no
23411,no
23412,no
23413,no
23414,no
23415,no
23416,no
23417,no
23418,no
23419,no
23420,no
23421,no
23422,no
23423,no
23424,no
23425,no
23426,no
23427,no
23428,no
23429,no
23430,no
23431,no
23432,no
23433,no
23434,no
23435,no
23436,no
23437,yes
23438,no
23439,no
23440,no
23441,no
23442,no
23443,no
23444,no
23445,no
23446,no
23447,no
23448,no
23449,no
23450,no
23451,no
23452,no
23453,no
23454,no
23455,no
23456,no
23457,no
23458,no
23459,no
23460,no
23461,no
23462,no
23463,no
23464,no
23465,no
23466,no
23467,no
23468,no
23469,no
23470,no
23471,yes
23472,no
23473,yes
23474,no
23475,no
23476,no
23477,no
23478,no
23479,no
23480,no
23481,no
23482,no
23483,no
23484,no
23485,no
23486,no
23487,no
23488,no
23489,no
23490,no
23491,no
23492,no
23493,no
23494,no
23495,no
23496,no
23497,no
23498,no
23499,no
23500,no
23501,no
23502,no
23503,no
23504,no
23505,no
23506,no
23507,no
23508,no
23509,no
23510,no
23511,no
23512,no
23513,no
23514,no
23515,no
23516,no
23517,no
23518,no
23519,no
23520,no
23521,no
23522,no
23523,no
23524,no
23525,no
23526,no
23527,no
23528,no
23529,no
23530,no
23531,no
23532,no
23533,no
23534,no
23535,no
23536,no
23537,no
23538,no
23539,no
23540,no
23541,no
23542,no
23543,no
23544,no
23545,no
23546,yes
23547,no
23548,no
23549,no
23550,no
23551,no
23552,no
23553,no
23554,no
23555,no
23556,no
23557,no
23558,no
23559,no
23560,no
23561,no
23562,no
23563,no
23564,no
23565,no
23566,no
23567,no
23568,no
23569,no
23570,no
23571,no
23572,no
23573,no
23574,no
23575,no
23576,no
23577,no
23578,no
23579,no
23580,no
23581,no
23582,no
23583,no
23584,no
23585,no
23586,no
23587,no
23588,no
23589,no
23590,no
23591,no
23592,no
23593,no
23594,yes
23595,no
23596,no
23597,no
23598,no
23599,no
23600,no
23601,no
23602,no
23603,no
23604,no
23605,no
23606,no
23607,no
23608,no
23609,no
23610,yes
23611,no
23612,no
23613,no
23614,no
23615,no
23616,no
23617,no
23618,no
23619,no
23620,no
23621,no
23622,no
23623,no
23624,no
23625,no
23626,no
23627,no
23628,no
23629,no
23630,no
23631,no
23632,no
23633,no
23634,no
23635,no
23636,no
23637,no
23638,no
23639,no
23640,no
23641,no
23642,no
23643,no
23644,no
23645,no
23646,no
23647,no
23648,no
23649,no
23650,no
23651,no
23652,no
23653,no
23654,no
23655,no
23656,no
23657,no
23658,no
23659,no
23660,no
23661,no
23662,no
23663,no
23664,no
23665,no
23666,no
23667,no
23668,no
23669,no
23670,no
23671,no
23672,no
23673,no
23674,no
23675,no
23676,no
23677,no
23678,no
23679,no
23680,no
23681,no
23682,no
23683,no
23684,no
23685,no
23686,no
23687,no
23688,no
23689,no
23690,no
23691,no
23692,no
23693,no
23694,no
23695,no
23696,no
23697,no
23698,no
23699,no
23700,no
23701,no
23702,no
23703,no
23704,no
23705,no
23706,no
23707,no
23708,no
23709,no
23710,no
23711,no
23712,no
23713,no
23714,no
23715,no
23716,no
23717,no
23718,no
23719,no
23720,no
23721,no
23722,no
23723,no
23724,no
23725,no
23726,no
23727,no
23728,no
23729,no
23730,no
23731,no
23732,no
23733,no
23734,no
23735,no
23736,no
23737,no
23738,no
23739,no
23740,no
23741,no
23742,no
23743,no
23744,no
23745,no
23746,no
23747,no
23748,no
23749,no
23750,no
23751,no
23752,no
23753,no
23754,no
23755,no
23756,no
23757,no
23758,no
23759,no
23760,no
23761,no
23762,no
23763,no
23764,no
23765,no
23766,no
23767,no
23768,no
23769,no
23770,no
23771,no
23772,no
23773,no
23774,no
23775,yes
23776,no
23777,no
23778,no
23779,no
23780,no
23781,no
23782,no
23783,no
23784,no
23785,no
23786,no
23787,no
23788,no
23789,no
23790,no
23791,no
23792,no
23793,no
23794,no
23795,no
23796,no
23797,no
23798,no
23799,no
23800,no
23801,no
23802,no
23803,no
23804,no
23805,no
23806,no
23807,no
23808,no
23809,no
23810,no
23811,no
23812,no
23813,no
23814,no
23815,no
23816,no
23817,no
23818,no
23819,no
23820,no
23821,no
23822,no
23823,no
23824,no
23825,no
23826,yes
23827,no
23828,no
23829,no
23830,no
23831,no
23832,no
23833,no
23834,no
23835,no
23836,no
23837,no
23838,no
23839,no
23840,no
23841,no
23842,no
23843,no
23844,no
23845,no
23846,no
23847,no
23848,no
23849,no
23850,no
23851,no
23852,no
23853,no
23854,no
23855,no
23856,no
23857,no
23858,no
23859,no
23860,no
23861,no
23862,no
23863,no
23864,no
23865,no
23866,no
23867,no
23868,no
23869,no
23870,no
23871,no
23872,no
23873,yes
23874,no
23875,no
23876,no
23877,no
23878,no
23879,no
23880,no
23881,no
23882,no
23883,no
23884,no
23885,no
23886,no
23887,no
23888,no
23889,no
23890,no
23891,no
23892,no
23893,no
23894,no
23895,no
23896,no
23897,no
23898,no
23899,no
23900,no
23901,no
23902,no
23903,no
23904,no
23905,no
23906,no
23907,no
23908,no
23909,no
23910,no
23911,no
23912,no
23913,no
23914,no
23915,no
23916,no
23917,no
23918,no
23919,no
23920,no
23921,no
23922,no
23923,no
23924,no
23925,no
23926,no
23927,no
23928,no
23929,no
23930,no
23931,no
23932,no
23933,no
23934,no
23935,no
23936,no
23937,no
23938,no
23939,no
23940,no
23941,no
23942,no
23943,no
23944,no
23945,no
23946,no
23947,no
23948,no
23949,no
23950,no
23951,no
23952,no
23953,no
23954,no
23955,no
23956,no
23957,no
23958,no
23959,no
23960,no
23961,no
23962,no
23963,no
23964,no
23965,no
23966,no
23967,no
23968,no
23969,no
23970,no
23971,no
23972,no
23973,no
23974,no
23975,no
23976,no
23977,no
23978,no
23979,no
23980,no
23981,no
23982,no
23983,no
23984,no
23985,no
23986,no
23987,no
23988,no
23989,no
23990,no
23991,no
23992,no
23993,no
23994,no
23995,no
23996,no
23997,no
23998,no
23999,no
24000,no
24001,no
24002,no
24003,no
24004,no
24005,no
24006,no
24007,no
24008,no
24009,no
24010,no
24011,no
24012,no
24013,no
24014,no
24015,no
24016,no
24017,no
24018,no
24019,no
24020,no
24021,no
24022,no
24023,no
24024,no
24025,no
24026,no
24027,no
24028,no
24029,no
24030,no
24031,no
24032,no
24033,no
24034,no
24035,no
24036,no
24037,no
24038,yes
24039,yes
24040,yes
24041,no
24042,no
24043,no
24044,yes
24045,yes
24046,no
24047,no
24048,no
24049,no
24050,yes
24051,no
24052,no
24053,no
24054,no
24055,yes
24056,no
24057,no
24058,yes
24059,yes
24060,no
24061,yes
24062,yes
24063,no
24064,yes
24065,no
24066,no
24067,no
24068,yes
24069,no
24070,yes
24071,yes
24072,no
24073,no
24074,yes
24075,yes
24076,yes
24077,yes
24078,yes
24079,yes
24080,yes
24081,yes
24082,yes
24083,yes
24084,yes
24085,yes
24086,no
24087,yes
24088,yes
24089,yes
24090,yes
24091,no
24092,yes
24093,no
24094,yes
24095,no
24096,yes
24097,yes
24098,yes
24099,yes
24100,yes
24101,no
24102,yes
24103,yes
24104,no
24105,no
24106,yes
24107,yes
24108,yes
24109,yes
24110,no
24111,yes
24112,yes
24113,no
24114,yes
24115,yes
24116,yes
24117,no
24118,no
24119,no
24120,yes
24121,no
24122,no
24123,no
24124,yes
24125,no
24126,yes
24127,no
24128,no
24129,yes
24130,yes
24131,yes
24132,yes
24133,no
24134,yes
24135,no
24136,no
24137,yes
24138,no
24139,yes
24140,no
24141,yes
24142,no
24143,yes
24144,no
24145,no
24146,no
24147,no
24148,no
24149,no
24150,no
24151,no
24152,yes
24153,no
24154,yes
24155,no
24156,no
24157,no
24158,yes
24159,yes
24160,yes
24161,yes
24162,no
24163,no
24164,no
24165,no
24166,no
24167,no
24168,no
24169,yes
24170,no
24171,no
24172,yes
24173,yes
24174,yes
24175,no
24176,yes
24177,yes
24178,yes
24179,yes
24180,yes
24181,no
24182,yes
24183,no
24184,no
24185,no
24186,no
24187,no
24188,no
24189,no
24190,no
24191,no
24192,no
24193,no
24194,no
24195,no
24196,no
24197,no
24198,no
24199,no
24200,no
24201,no
24202,no
24203,no
24204,no
24205,no
24206,no
24207,no
24208,no
24209,no
24210,no
24211,no
24212,no
24213,no
24214,no
24215,no
24216,no
24217,no
24218,no
24219,no
24220,no
24221,no
24222,no
24223,no
24224,no
24225,no
24226,no
24227,no
24228,no
24229,no
24230,no
24231,no
24232,no
24233,no
24234,no
24235,no
24236,no
24237,no
24238,no
24239,no
24240,no
24241,no
24242,no
24243,no
24244,no
24245,no
24246,no
24247,no
24248,no
24249,no
24250,no
24251,no
24252,no
24253,no
24254,no
24255,no
24256,no
24257,no
24258,no
24259,no
24260,no
24261,no
24262,no
24263,no
24264,no
24265,no
24266,no
24267,no
24268,no
24269,no
24270,yes
24271,yes
24272,no
24273,no
24274,yes
24275,yes
24276,no
24277,no
24278,no
24279,no
24280,no
24281,no
24282,no
24283,no
24284,no
24285,no
24286,no
24287,no
24288,no
24289,no
24290,no
24291,no
24292,no
24293,no
24294,no
24295,no
24296,no
24297,no
24298,no
24299,no
24300,no
24301,no
24302,no
24303,no
24304,no
24305,no
24306,no
24307,no
24308,no
24309,no
24310,no
24311,no
24312,no
24313,no
24314,no
24315,no
24316,no
24317,no
24318,no
24319,no
24320,no
24321,no
24322,no
24323,no
24324,no
24325,no
24326,no
24327,no
24328,no
24329,no
24330,no
24331,no
24332,no
24333,no
24334,no
24335,no
24336,no
24337,no
24338,no
24339,no
24340,no
24341,no
24342,no
24343,no
24344,no
24345,no
24346,no
24347,no
24348,no
24349,no
24350,no
24351,no
24352,no
24353,no
24354,no
24355,no
24356,no
24357,no
24358,no
24359,no
24360,no
24361,no
24362,no
24363,yes
24364,no
24365,no
24366,no
24367,no
24368,no
24369,no
24370,no
24371,no
24372,no
24373,no
24374,no
24375,no
24376,no
24377,no
24378,no
24379,no
24380,no
24381,no
24382,no
24383,no
24384,no
24385,no
24386,no
24387,no
24388,no
24389,no
24390,yes
24391,no
24392,no
24393,no
24394,no
24395,no
24396,no
24397,no
24398,no
