,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome
26885,34,management,married,tertiary,no,19391,no,no,cellular,391,2,-1,0,failure
26886,40,unemployed,married,secondary,no,3430,yes,no,cellular,1855,3,-1,0,failure
26887,43,blue-collar,married,primary,no,3064,yes,no,cellular,2453,2,-1,0,failure
26888,37,management,single,tertiary,no,1093,yes,no,cellular,21,6,113,2,other
26889,35,management,married,tertiary,no,656,yes,yes,cellular,83,4,-1,0,failure
26890,30,admin.,married,secondary,no,111,no,yes,cellular,86,3,133,1,failure
26891,39,management,single,secondary,no,-490,no,yes,cellular,141,2,-1,0,failure
26892,46,services,divorced,secondary,no,1263,yes,no,telephone,220,2,-1,0,failure
26893,42,management,married,tertiary,no,4014,yes,no,cellular,149,4,186,1,other
26894,30,admin.,married,secondary,no,35,yes,yes,cellular,91,2,-1,0,failure
26895,48,services,married,secondary,no,485,yes,no,cellular,254,5,-1,0,failure
26896,37,self-employed,married,secondary,no,415,yes,no,cellular,249,4,-1,0,failure
26897,32,blue-collar,single,secondary,no,1475,yes,no,cellular,209,5,-1,0,failure
26898,55,technician,married,secondary,no,6958,yes,yes,cellular,325,5,192,2,failure
26899,38,blue-collar,single,secondary,no,5133,yes,no,cellular,87,2,168,2,other
26900,46,management,married,tertiary,yes,-1001,yes,no,cellular,45,3,-1,0,failure
26901,36,management,married,tertiary,no,14462,yes,no,cellular,10,5,-1,0,failure
26902,41,management,married,tertiary,no,1735,yes,no,cellular,358,3,-1,0,failure
26903,53,management,single,secondary,no,5558,yes,no,cellular,81,6,189,3,failure
26904,53,admin.,married,secondary,no,1203,no,no,cellular,6,7,-1,0,failure
26905,41,technician,married,secondary,no,190,no,no,cellular,12,7,-1,0,failure
26906,44,services,single,secondary,no,5045,yes,no,cellular,20,6,175,15,other
26907,35,management,single,secondary,no,356,yes,no,cellular,20,5,114,7,failure
26908,48,management,divorced,tertiary,no,-547,no,no,cellular,275,2,-1,0,failure
26909,45,housemaid,married,tertiary,no,460,no,no,cellular,312,3,157,1,failure
26910,37,management,married,tertiary,no,975,yes,yes,cellular,69,9,-1,0,failure
26911,45,services,married,secondary,no,507,no,yes,cellular,304,2,-1,0,failure
26912,31,management,single,tertiary,no,5691,yes,no,cellular,37,2,123,1,failure
26913,34,blue-collar,married,primary,no,12,no,no,telephone,61,3,-1,0,failure
26914,40,services,married,secondary,no,87,yes,yes,cellular,116,2,113,4,failure
26915,53,management,married,tertiary,no,0,yes,yes,cellular,266,6,-1,0,failure
26916,52,management,married,tertiary,no,4173,no,yes,cellular,159,2,-1,0,failure
26917,36,management,married,tertiary,no,6138,yes,yes,cellular,358,4,-1,0,failure
26918,37,entrepreneur,married,secondary,no,680,yes,yes,cellular,21,11,185,1,other
26919,30,management,single,tertiary,no,20580,yes,no,cellular,116,2,-1,0,failure
26920,57,services,married,secondary,no,1433,no,no,telephone,41,1,-1,0,failure
26921,50,management,divorced,tertiary,no,2564,yes,no,cellular,124,4,113,8,failure
26922,37,admin.,single,secondary,no,1560,yes,no,cellular,67,1,163,2,failure
26923,30,admin.,single,secondary,no,910,no,no,cellular,298,2,-1,0,failure
26924,30,admin.,single,secondary,no,4925,yes,no,cellular,86,1,-1,0,failure
26925,32,management,single,tertiary,no,5276,no,no,cellular,299,1,-1,0,failure
26926,50,blue-collar,married,primary,no,12519,yes,no,cellular,615,3,34,1,failure
26927,34,management,married,tertiary,no,3167,yes,yes,cellular,152,1,-1,0,failure
26928,36,technician,married,tertiary,no,62,no,no,cellular,50,2,121,2,failure
26929,53,services,single,secondary,no,1162,yes,no,cellular,322,1,-1,0,failure
26930,32,admin.,married,secondary,no,9049,yes,no,cellular,536,1,-1,0,failure
26931,54,self-employed,single,tertiary,no,760,no,no,telephone,336,1,-1,0,failure
26932,31,admin.,married,secondary,no,3540,yes,no,cellular,441,1,-1,0,failure
26933,54,technician,single,secondary,no,2237,no,no,cellular,149,5,-1,0,failure
26934,52,management,divorced,tertiary,no,0,no,no,cellular,328,1,-1,0,failure
26935,36,management,married,tertiary,no,4069,no,no,cellular,517,1,-1,0,failure
26936,58,retired,divorced,secondary,no,5920,yes,no,cellular,96,1,121,1,failure
26937,33,blue-collar,married,primary,yes,0,yes,no,cellular,675,1,-1,0,failure
26938,46,blue-collar,married,primary,no,2023,yes,no,cellular,118,1,-1,0,failure
26939,47,technician,married,tertiary,yes,-813,yes,yes,cellular,85,2,158,25,failure
26940,58,entrepreneur,married,tertiary,no,925,yes,no,cellular,65,1,-1,0,failure
26941,33,technician,single,secondary,no,7108,no,yes,cellular,255,1,-1,0,failure
26942,34,admin.,single,tertiary,no,4254,yes,no,cellular,714,1,-1,0,failure
26943,39,blue-collar,married,secondary,no,5222,yes,no,cellular,239,2,177,1,failure
26944,31,management,single,tertiary,no,3967,yes,no,cellular,859,1,182,1,failure
26945,31,technician,single,secondary,no,1447,yes,no,cellular,225,2,95,13,other
26946,55,retired,married,primary,no,3876,no,no,cellular,54,1,-1,0,failure
26947,35,unemployed,divorced,tertiary,no,8903,yes,no,cellular,336,6,-1,0,failure
26948,30,admin.,married,secondary,no,5220,yes,no,cellular,108,1,-1,0,failure
26949,47,unemployed,married,primary,no,3723,no,no,cellular,108,1,-1,0,failure
26950,30,management,single,secondary,no,8101,yes,no,cellular,49,1,-1,0,failure
26951,37,technician,single,tertiary,no,6889,yes,no,cellular,1221,1,-1,0,failure
26952,54,unemployed,married,primary,no,1251,no,no,cellular,105,1,-1,0,failure
26953,54,services,divorced,secondary,no,43,no,yes,cellular,289,1,-1,0,failure
26954,46,blue-collar,divorced,primary,no,219,yes,no,cellular,729,1,-1,0,failure
26955,45,management,divorced,tertiary,no,2096,no,no,cellular,127,1,100,2,failure
26956,31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,846,1,100,2,success
26957,52,admin.,divorced,secondary,no,-402,yes,no,cellular,151,1,-1,0,failure
26958,30,entrepreneur,single,primary,no,2816,yes,no,cellular,71,1,-1,0,failure
26959,49,management,married,tertiary,no,436,no,no,cellular,215,1,-1,0,failure
26960,34,services,married,secondary,no,0,yes,no,cellular,248,1,-1,0,failure
26961,47,technician,married,secondary,no,0,no,no,cellular,591,1,10,1,failure
26962,39,admin.,single,secondary,no,2263,yes,yes,telephone,1158,9,-1,0,failure
26963,52,management,single,tertiary,no,1727,no,no,cellular,337,1,-1,0,failure
26964,50,management,divorced,tertiary,no,11998,no,no,cellular,349,1,-1,0,failure
26965,31,self-employed,single,tertiary,no,2589,no,no,cellular,614,1,-1,0,failure
26966,43,unemployed,divorced,secondary,no,4094,yes,no,cellular,63,1,-1,0,failure
26967,50,housemaid,married,primary,no,85,no,no,cellular,714,1,-1,0,failure
26968,41,management,single,tertiary,no,1982,no,no,cellular,558,1,-1,0,failure
26969,30,blue-collar,single,primary,no,1395,yes,no,cellular,569,1,175,3,other
26970,42,self-employed,married,secondary,no,2812,yes,no,cellular,46,4,171,1,failure
26971,46,services,married,secondary,no,22,yes,no,cellular,153,1,197,3,failure
26972,53,management,married,tertiary,no,1945,no,no,cellular,22,4,106,7,failure
26973,30,management,single,tertiary,no,485,yes,no,cellular,89,2,-1,0,failure
26974,31,services,married,secondary,no,0,no,yes,cellular,208,1,-1,0,failure
26975,32,blue-collar,married,secondary,no,5164,no,no,cellular,253,1,-1,0,failure
26976,35,management,married,tertiary,no,0,no,no,cellular,240,1,-1,0,failure
26977,33,management,single,tertiary,no,3406,yes,no,cellular,321,1,-1,0,failure
26978,39,blue-collar,single,secondary,no,4619,no,no,cellular,104,1,-1,0,failure
26979,32,blue-collar,married,primary,no,1261,yes,no,cellular,104,1,182,1,failure
26980,44,entrepreneur,married,tertiary,no,-1,no,yes,cellular,63,2,-1,0,failure
26981,36,self-employed,married,tertiary,no,12132,no,no,telephone,146,1,-1,0,failure
26982,46,entrepreneur,married,primary,no,829,no,yes,telephone,81,7,-1,0,failure
26983,31,blue-collar,married,primary,no,2198,no,no,cellular,423,2,172,2,failure
26984,46,self-employed,married,secondary,no,-257,no,no,cellular,104,1,189,2,failure
26985,43,self-employed,married,secondary,no,14144,yes,no,cellular,504,1,-1,0,failure
26986,33,technician,single,secondary,no,2481,no,no,cellular,113,1,101,2,failure
26987,31,blue-collar,single,secondary,no,23,no,no,cellular,116,1,-1,0,failure
26988,40,services,married,secondary,no,10406,no,no,cellular,348,2,127,4,other
26989,37,management,married,secondary,no,-499,yes,no,cellular,71,3,-1,0,failure
26990,33,admin.,married,tertiary,no,-1011,no,no,cellular,134,1,-1,0,failure
26991,44,technician,single,secondary,no,1548,yes,no,cellular,62,6,-1,0,failure
26992,42,services,married,secondary,no,-1085,no,yes,cellular,45,1,-1,0,failure
26993,33,services,married,secondary,no,255,yes,yes,cellular,588,2,184,2,failure
26994,35,technician,single,tertiary,no,3552,no,no,cellular,267,1,-1,0,failure
26995,30,management,single,secondary,no,4642,yes,no,cellular,528,1,-1,0,failure
26996,30,services,single,secondary,no,62,yes,no,cellular,76,1,-1,0,failure
26997,59,management,married,tertiary,no,7049,no,no,cellular,530,1,163,2,failure
26998,31,technician,single,secondary,no,667,yes,no,cellular,279,1,-1,0,failure
26999,32,unemployed,single,secondary,no,2706,no,no,cellular,462,3,-1,0,failure
27000,39,management,divorced,tertiary,no,1968,no,no,cellular,648,1,-1,0,failure
27001,35,technician,single,secondary,no,196,yes,no,cellular,318,1,-1,0,failure
27002,44,unemployed,single,secondary,no,3938,yes,no,cellular,200,1,-1,0,failure
27003,35,blue-collar,single,primary,no,2040,no,no,cellular,258,1,157,4,failure
27004,41,entrepreneur,divorced,tertiary,no,285,no,yes,cellular,158,1,-1,0,failure
27005,37,housemaid,divorced,secondary,no,1040,yes,no,cellular,567,1,184,1,other
27006,30,unemployed,divorced,tertiary,no,1718,yes,no,cellular,73,4,126,2,failure
27007,49,management,married,tertiary,no,1105,yes,no,cellular,13,3,113,2,other
27008,45,admin.,divorced,secondary,no,2519,no,no,cellular,470,1,-1,0,failure
27009,38,services,married,secondary,no,1,no,yes,cellular,152,2,-1,0,failure
27010,38,management,single,tertiary,no,8669,yes,no,telephone,228,6,-1,0,failure
27011,37,management,divorced,tertiary,yes,26,no,yes,cellular,22,1,-1,0,failure
27012,58,housemaid,married,tertiary,no,6316,no,no,cellular,91,1,-1,0,failure
27013,52,housemaid,married,secondary,no,1752,no,yes,telephone,346,4,123,8,failure
27014,41,admin.,married,secondary,no,488,no,no,cellular,174,1,-1,0,failure
27015,43,management,married,tertiary,no,0,no,no,cellular,107,2,-1,0,failure
27016,50,self-employed,divorced,secondary,no,985,yes,yes,telephone,167,1,-1,0,failure
27017,48,housemaid,married,primary,no,7195,no,no,cellular,609,2,-1,0,failure
27018,33,management,divorced,tertiary,no,47,no,no,cellular,86,3,-1,0,failure
27019,30,management,single,tertiary,no,376,yes,no,cellular,710,1,-1,0,failure
27020,40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,110,2,185,1,failure
27021,50,admin.,married,secondary,no,4117,no,no,cellular,530,1,-1,0,failure
27022,36,admin.,divorced,tertiary,no,289,yes,yes,cellular,73,4,-1,0,failure
27023,31,admin.,single,secondary,no,3950,yes,no,cellular,529,1,-1,0,failure
27024,31,self-employed,married,tertiary,no,5,yes,yes,cellular,635,1,135,2,failure
27025,35,self-employed,married,primary,no,2086,yes,no,cellular,254,7,-1,0,failure
27026,35,unemployed,married,secondary,yes,1054,yes,yes,cellular,106,1,-1,0,failure
27027,34,management,married,tertiary,no,6463,yes,no,cellular,40,1,-1,0,failure
27028,30,services,single,secondary,no,495,yes,no,cellular,641,1,-1,0,failure
27029,32,services,divorced,secondary,no,5267,yes,no,cellular,183,1,168,2,failure
27030,30,technician,married,secondary,no,239,yes,no,cellular,302,2,95,8,failure
27031,33,blue-collar,married,secondary,no,2655,yes,no,cellular,195,1,-1,0,failure
27032,32,admin.,single,secondary,no,2817,yes,no,cellular,195,1,-1,0,failure
27033,57,management,single,secondary,no,5368,yes,no,cellular,585,1,-1,0,failure
27034,47,management,married,secondary,no,641,no,no,cellular,501,3,-1,0,failure
27035,44,technician,single,secondary,no,3959,yes,no,cellular,187,1,-1,0,failure
27036,30,management,married,tertiary,no,1942,yes,yes,cellular,436,2,178,3,other
27037,43,management,married,tertiary,no,78,yes,no,cellular,36,1,109,1,other
27038,59,retired,married,secondary,no,2011,no,no,cellular,222,2,-1,0,failure
27039,32,technician,married,secondary,no,5626,yes,no,cellular,131,1,-1,0,failure
27040,40,unemployed,married,secondary,no,1872,no,no,cellular,112,1,-1,0,failure
27041,42,entrepreneur,married,secondary,no,215,yes,yes,cellular,158,1,-1,0,failure
27042,57,management,married,tertiary,no,0,yes,no,cellular,67,1,-1,0,failure
27043,50,technician,married,tertiary,no,267,yes,no,cellular,30,1,-1,0,failure
27044,58,blue-collar,married,primary,no,3108,no,yes,cellular,53,1,-1,0,failure
27045,46,unemployed,divorced,primary,no,23,no,no,cellular,344,1,-1,0,failure
27046,45,blue-collar,married,secondary,no,243,no,no,cellular,46,1,163,1,other
27047,44,blue-collar,married,secondary,no,701,no,yes,cellular,103,1,141,2,failure
27048,36,management,single,tertiary,no,5171,yes,no,cellular,174,1,-1,0,failure
27049,31,management,single,tertiary,no,44128,no,no,cellular,74,1,-1,0,failure
27050,47,unemployed,married,primary,no,324,no,no,cellular,462,2,-1,0,failure
27051,33,admin.,married,secondary,no,0,yes,no,cellular,57,6,-1,0,failure
27052,49,entrepreneur,married,tertiary,no,4976,yes,no,cellular,105,1,-1,0,failure
27053,50,self-employed,divorced,tertiary,no,1390,no,no,cellular,55,2,-1,0,failure
27054,34,technician,married,secondary,no,6107,no,no,cellular,114,3,-1,0,failure
27055,32,student,single,secondary,no,0,no,no,cellular,206,1,-1,0,failure
27056,47,entrepreneur,married,tertiary,no,2518,yes,yes,cellular,132,1,186,1,other
27057,49,blue-collar,married,primary,no,512,yes,yes,cellular,126,1,-1,0,failure
27058,35,technician,married,tertiary,no,202,no,no,cellular,175,1,-1,0,failure
27059,49,self-employed,divorced,secondary,no,6116,yes,no,cellular,43,1,-1,0,failure
27060,42,management,single,tertiary,yes,0,yes,no,cellular,824,1,-1,0,failure
27061,30,self-employed,single,tertiary,no,48,no,no,cellular,140,1,-1,0,failure
27062,31,entrepreneur,single,secondary,no,159,yes,no,cellular,66,1,182,1,failure
27063,33,blue-collar,married,secondary,no,695,yes,yes,cellular,148,1,-1,0,failure
27064,43,blue-collar,married,secondary,no,-128,yes,no,cellular,32,1,-1,0,failure
27065,34,management,married,tertiary,no,997,yes,yes,cellular,81,1,-1,0,failure
27066,32,unemployed,single,primary,yes,0,no,no,cellular,149,1,-1,0,failure
27067,51,entrepreneur,married,tertiary,no,36935,yes,no,cellular,41,1,-1,0,failure
27068,38,blue-collar,divorced,secondary,no,814,yes,no,cellular,1166,1,155,3,other
27069,36,blue-collar,married,secondary,no,2452,yes,no,cellular,161,1,-1,0,failure
27070,34,management,married,tertiary,no,1483,yes,no,cellular,91,1,-1,0,failure
27071,47,technician,divorced,secondary,no,-81,yes,no,cellular,262,1,-1,0,failure
27072,52,blue-collar,single,primary,no,1837,yes,no,cellular,217,1,-1,0,failure
27073,31,services,single,secondary,no,831,yes,no,cellular,106,2,-1,0,failure
27074,36,unemployed,single,primary,no,1729,no,no,cellular,341,1,-1,0,failure
27075,34,management,single,tertiary,no,966,yes,no,cellular,393,1,101,3,failure
27076,41,technician,married,secondary,no,636,yes,no,cellular,1055,1,177,1,other
27077,38,technician,divorced,secondary,no,8,no,no,cellular,181,1,-1,0,failure
27078,49,technician,married,tertiary,no,0,yes,no,cellular,218,1,-1,0,failure
27079,30,blue-collar,single,primary,no,395,no,no,cellular,429,1,-1,0,failure
27080,48,technician,married,secondary,no,4265,yes,no,cellular,327,1,192,2,failure
27081,33,blue-collar,single,secondary,no,5739,yes,yes,cellular,374,1,-1,0,failure
27082,32,management,single,tertiary,no,3050,yes,no,cellular,58,1,182,1,failure
27083,49,unemployed,married,secondary,no,13818,no,no,cellular,201,1,113,2,failure
27084,37,entrepreneur,married,tertiary,no,7944,no,no,cellular,102,1,-1,0,failure
27085,50,entrepreneur,married,tertiary,no,2410,no,no,cellular,65,1,-1,0,failure
27086,46,unemployed,single,tertiary,no,1808,no,no,cellular,221,1,-1,0,failure
27087,34,management,single,tertiary,no,3679,yes,no,cellular,146,1,101,1,failure
27088,31,management,married,secondary,no,8629,yes,no,cellular,957,1,184,2,failure
27089,32,services,married,secondary,no,8043,yes,no,cellular,202,1,-1,0,failure
27090,59,retired,married,tertiary,no,41242,no,no,cellular,161,1,-1,0,failure
27091,30,technician,married,secondary,no,455,yes,no,cellular,758,1,-1,0,failure
27092,58,unemployed,married,tertiary,no,183,no,no,cellular,167,5,-1,0,failure
27093,31,unemployed,single,tertiary,no,3252,no,no,cellular,145,2,-1,0,failure
27094,34,management,divorced,secondary,no,124,yes,no,cellular,56,1,163,4,other
27095,52,technician,married,secondary,no,230,yes,yes,cellular,89,4,-1,0,failure
27096,34,blue-collar,single,secondary,no,4536,yes,no,cellular,963,1,-1,0,failure
27097,34,technician,single,secondary,no,27446,yes,no,cellular,203,2,-1,0,failure
27098,53,blue-collar,married,secondary,no,1777,yes,no,cellular,796,5,154,1,failure
27099,56,services,married,secondary,no,22196,yes,no,cellular,189,1,-1,0,failure
27100,31,technician,married,tertiary,no,5119,no,no,cellular,74,1,-1,0,failure
27101,34,blue-collar,married,primary,no,3527,yes,no,cellular,1022,1,-1,0,failure
27102,44,management,divorced,secondary,no,1784,no,yes,cellular,279,1,-1,0,failure
27103,36,blue-collar,married,secondary,no,1482,yes,no,cellular,154,1,-1,0,failure
27104,35,technician,married,secondary,no,15474,no,no,cellular,89,1,92,2,other
27105,57,management,married,tertiary,no,372,no,no,cellular,553,3,-1,0,failure
27106,38,management,married,tertiary,no,162,yes,no,cellular,143,1,-1,0,failure
27107,45,admin.,married,secondary,no,857,yes,no,cellular,169,1,92,20,other
27108,51,blue-collar,married,secondary,no,8486,yes,yes,cellular,80,10,-1,0,failure
27109,41,services,single,secondary,no,92,no,no,cellular,372,1,-1,0,failure
